open,low,high,close,volume,weighted_sentiment,returns,volatility,rsi,ma_7,ma_30,regime
26839.04,26637.41,28417.11,28320.43,28704.55295587,0.1125738318624167,0.055244882400854456,0.026491654339955626,58.69500618534056,26432.022857142856,26681.803333333333,1
28320.41,28271.67,30800.0,29995.08,31445.78143275,0.3956514356312928,0.059132223627960556,0.027627302029392543,76.17601861829199,27127.985714285714,26786.48166666667,1
29999.85,29539.57,30513.25,29886.31,18457.66785815,0.5151600136568671,-0.003626261373531947,0.02749040641646,74.42032285815493,27744.602857142854,26875.25133333333,1
29886.25,29802.65,31443.67,30707.61,22659.54058513,0.3448290765285492,0.027480809775445758,0.02789544973561766,77.39058160251236,28370.032857142858,27021.458333333332,1
30709.59,30265.88,30815.92,30547.18,6883.28318615,0.3422829335782586,-0.005224437851073405,0.027591846155476687,82.37076068265186,28947.264285714286,27157.06233333333,1
30547.3,30288.33,31057.86,30480.24,6265.47434464,-0.1112926027991554,-0.002191364309242272,0.027323451779840705,81.41105770560351,29539.23285714286,27282.575,1
30480.24,29900.0,30662.66,30272.18,12491.83081677,0.4624024767428635,-0.006826061737046696,0.02735068750941471,79.46762877358361,30029.86142857143,27396.048000000003,1
30272.24,30228.44,31020.54,30697.38,11995.526853,0.2200355560438973,0.014045899568514653,0.02730774098564431,80.52136300135858,30369.425714285717,27483.626,1
30696.06,29840.0,30716.93,30074.94,9391.66542094,0.5873996701733819,-0.02027664901695203,0.02780765125507868,82.46916753660284,30380.83428571429,27561.29666666667,1
30074.93,30036.18,30838.0,30446.47,12261.34048625,0.1081200771331787,0.012353474354396043,0.025184314310480897,82.29474063438742,30460.85714285715,27652.840666666667,1
30445.67,29417.14,31277.0,30466.72,26013.22734909,0.0482335521894342,0.0006651017342897969,0.022735337739688354,80.37265439168351,30426.44428571429,27760.962,0
30466.73,30312.8,30659.33,30587.21,4012.76538882,0.471204366836142,0.003954807081300471,0.021264794281463665,80.20855387740532,30432.16285714286,27886.255,0
30587.22,30165.39,30791.75,30613.51,4829.83871313,0.2914766078645532,0.0008598365133660746,0.021295446135269593,82.35125931685707,30451.201428571425,27998.349,0
30613.57,30569.0,31399.08,31161.8,11391.98257522,0.5144765511155128,0.017910066503318278,0.021366603390012118,82.47577846874856,30578.29,28134.488999999998,0
31162.71,30628.3,31333.0,30771.25,7233.95188576,0.248183691004912,-0.01253297306317347,0.02078449637507315,72.01915474735856,30588.842857142856,28256.129333333334,0
30772.93,30189.56,30882.95,30499.27,8782.6192239,0.5210686385631561,-0.008838769955721637,0.021035502634049026,56.056292687380015,30649.461428571427,28414.721666666668,0
30499.27,29850.0,31525.1,29899.38,17229.92231032,0.426684558391571,-0.019668995356282304,0.021675885332251295,50.1404274064444,30571.30571428571,28503.246666666666,0
29895.6,29715.87,30456.0,30352.08,11137.14221055,0.3640322384834289,0.01514078218344328,0.02171949505427685,45.851506983582475,30554.928571428572,28636.769000000004,0
30350.35,30047.78,30388.91,30291.69,3856.11078847,0.162330777985709,-0.0019896494737758896,0.020274020503103427,46.94755807035107,30512.711428571427,28762.88133333333,0
30291.69,30066.95,30451.78,30168.38,3884.04687903,-0.4071107546488444,-0.00407075339804408,0.02030722595469535,46.323602223804514,30449.121428571427,28885.733666666667,0
30168.26,29955.0,31055.75,30419.89,12703.78162563,-0.2119828454085758,0.008336874568670938,0.01973363299030427,51.72363897750902,30343.134285714284,29037.86,0
30419.89,30304.45,30811.65,30626.55,10653.5761104,0.5441830766551634,0.006793581436356222,0.019733719136398504,49.12905867510677,30322.462857142855,29194.17766666667,0
30624.65,30200.0,31000.0,30381.81,14881.70511963,0.3363956272602081,-0.007991105756280037,0.019780101202040164,54.159719567639705,30305.682857142856,29343.37733333333,0
30383.26,30250.73,31862.21,31471.83,26135.6192364,0.3998467169205348,0.035877388476855065,0.020541063478645614,61.63309946722095,30530.318571428572,29528.09733333333,0
31471.83,29920.31,31645.66,30330.52,19272.20339271,-0.1301290940154682,-0.036264494311261886,0.01964201534155102,48.76812092313146,30527.23857142857,29701.67,0
30330.93,30254.67,30406.27,30301.65,2559.07232743,0.2666825233321441,-0.0009518465229082507,0.015594348965900973,47.373687579554584,30528.661428571428,29859.392,0
30302.01,30075.93,30457.03,30247.64,4021.41012275,0.0554138702504775,-0.0017824111888297134,0.015577462742604615,46.652135799554564,30539.984285714287,29989.993333333336,0
30247.56,29668.58,30345.45,30143.08,10632.8066781,0.8159624607939469,-0.003456798613048706,0.014500633745938499,39.85439697241312,30500.440000000002,30111.210666666666,0
30143.08,29525.0,30249.3,29861.93,11124.83936583,0.4909992509418063,-0.009327182225572273,0.01458059860672119,40.742196249312784,30391.208571428575,30228.726333333336,0
29861.92,29757.44,30196.24,29916.72,8804.54675154,0.5817980365506534,0.001834777591401604,0.014587569790540968,43.79461898502529,30324.767142857145,30331.357666666667,0
29916.69,29564.19,30421.29,29809.13,11494.95348803,-0.0956261785134024,-0.003596316708516234,0.014543190088930649,48.926006935436654,30087.238571428574,30380.981000000003,0
29809.13,29729.48,30060.28,29907.98,7598.61053359,0.4637436337769031,0.003316098121615818,0.01423698637325755,44.22910992369584,30026.875714285714,30378.077666666664,0
29907.15,29626.86,30002.38,29795.03,3629.48251055,-0.0604319715499878,-0.003776584042118558,0.01365137663772638,43.63308651597817,29954.501428571424,30375.035,0
29793.62,29733.55,30350.7,30081.61,4513.83214295,0.5998251005222922,0.00961838266314885,0.013552206588002467,48.93234799770646,29930.782857142858,30354.16833333333,0
30081.61,28850.0,30099.99,29176.98,14484.27557634,0.171149879693985,-0.03007252603833377,0.014837261009295524,36.824396666320396,29792.768571428573,30308.495,0
29176.98,29046.0,29376.51,29225.14,7140.85368901,0.124676909758931,0.0016506163420615394,0.014806536829307987,34.62762795044547,29701.79857142857,30266.658333333333,0
29225.11,29089.54,29686.41,29353.23,9635.09206614,0.4036435029723427,0.004382870364350699,0.014851355162512184,38.420960203171845,29621.299999999996,30236.026666666665,0
29350.88,29075.0,29571.42,29214.92,7327.4507106,0.273791466752688,-0.004711917564097723,0.014262546222237802,17.664656074043293,29536.412857142856,30186.61133333333,0
29214.93,29115.32,29532.45,29316.15,7105.49434797,0.716083198123508,0.0034650103440299063,0.014150889117121736,29.2966278466959,29451.865714285716,30161.318333333336,0
29316.05,29253.44,29411.09,29355.71,2893.05298823,0.0133614464946415,0.0013494268517522112,0.01408698685103348,30.777171748372254,29389.105714285713,30124.95966666667,0
29356.65,29033.0,29450.0,29281.39,4387.57256615,-0.3030308301959718,-0.002531705075435098,0.013549840952747408,30.52519983714737,29274.78857142857,30085.448666666667,0
29280.41,29102.65,29526.99,29230.67,8793.83887155,0.0110434897921302,-0.001732158206970369,0.013118653538955513,31.202383257860745,29282.458571428575,30040.230666666666,0
29230.61,28477.0,29726.73,29697.27,17751.31113096,0.5808252202910046,0.01596268576806481,0.013591881795622675,46.84846768081215,29349.905714285713,30009.689333333332,0
29699.25,28903.79,30033.0,29164.22,17967.34799565,0.4656622574879572,-0.01794946134779385,0.014028144650409387,37.82614604094947,29322.904285714285,29943.103333333336,0
29163.87,28938.93,29399.97,29174.18,8920.01477716,0.4755278435913291,0.00034151436246188105,0.013883157283760316,39.39278518949152,29317.084285714285,29889.86766666667,0
29174.84,28747.1,29312.28,29076.48,7291.14687702,0.2342652678489684,-0.0033488516215366415,0.013768921452943282,36.10396208378738,29282.845714285715,29842.441333333332,0
29077.04,28946.17,29111.87,29047.12,2490.84710469,0.237239763935407,-0.0010097508364148577,0.013712031959800934,37.14166841455577,29238.76142857143,29814.032666666666,0
29047.33,28955.0,29163.24,29040.01,2461.64012073,0.0290906532951023,-0.0002447746971128151,0.011140187996718677,30.188679245283026,29204.278571428575,29770.297,0
29040.01,28660.53,29246.0,29179.21,9200.08523317,0.4443058951695759,0.004793386779136766,0.008752006251013014,50.059837820722656,29196.927142857145,29733.214333333333,0
29179.28,29104.65,30222.0,29770.01,15610.25491294,0.5475034646689891,0.020247292507233672,0.009821901817014993,61.323103395247685,29207.31857142857,29719.935333333335,0
29770.01,29344.16,30128.88,29562.76,10451.45167511,0.6652057234446207,-0.0069617040773584105,0.009903490028051368,54.21560698060894,29264.252857142856,29691.36433333333,0
29562.76,29306.0,29709.38,29424.03,7104.55622213,0.7384176211431622,-0.004692728283827385,0.00992052619973715,54.20644595448164,29299.945714285714,29651.280333333332,0
29424.04,29213.59,29534.14,29400.45,5961.21744691,0.1271966091224125,-0.0008013858060911261,0.009759145227045813,51.75045889847752,29346.227142857144,29618.568333333336,0
29400.45,29349.98,29477.31,29416.96,1906.1707986,0.5046904561981078,0.0005615560306049261,0.009748773365214762,51.28412631190537,29399.06142857143,29550.072666666667,0
29417.19,29247.15,29447.6,29275.94,2128.37437697,0.1065284116400612,-0.004793833217300536,0.009767524129686848,49.88884764581352,29432.765714285713,29514.92,0
29275.78,29072.96,29665.27,29405.49,7063.46806345,0.0706665217876434,0.0044251354525253195,0.009789976373475352,53.45436725919024,29465.091428571428,29485.048000000003,0
29405.49,29046.58,29464.62,29170.14,5815.32226178,0.519081680311097,-0.008003607489621922,0.009886042738750388,38.53651535119194,29379.395714285718,29449.13133333333,0
29170.13,28690.37,29231.92,28700.51,9669.42535941,0.5046090532232214,-0.016099682757779066,0.010095244541677697,39.629654478362916,29256.217142857142,29401.045666666665,0
28700.51,25234.76,28751.84,26627.57,27723.2108711,0.5645395685125281,-0.07222659109541951,0.016709156296066546,20.379507435917134,28856.722857142857,29293.233666666667,0
26627.21,25610.0,26834.37,26048.89,21190.13041519,-0.0796214863106056,-0.021732362359764723,0.017063766409465164,18.328727056662444,28377.928571428572,29164.306,0
26048.9,25793.11,26269.11,26096.42,6554.05344759,0.2245011950984145,0.001824645887022358,0.01701287994570648,19.249960399176302,27903.565714285713,29040.549,0
26096.4,25975.01,26296.78,26189.14,4345.07228674,-0.0668407329491206,0.003552977764766263,0.0170970097853539,20.81114121253451,27462.594285714284,28916.587666666666,0
26189.36,25814.0,26260.25,26125.18,9936.98111023,-0.0404655451957996,-0.0024422336892314656,0.01702120945396292,18.2417719544533,26993.97857142857,28794.259333333335,0
26125.16,25350.0,26137.99,26042.11,12418.87289323,0.3655910232237407,-0.0031796910107413368,0.016976893830936677,6.657566991898676,26547.11714285714,28659.609333333334,0
26041.94,25796.47,26818.28,26427.54,15743.86437208,0.0101250557899474,0.014800260040373159,0.017441413608315973,14.998548686002664,26222.407142857144,28567.961333333336,0
26427.73,25850.0,26567.38,26163.49,10002.33992977,0.2003680245442823,-0.009991471018490516,0.0174738492623966,14.590292831047677,26156.109999999997,28465.906333333336,0
26163.49,25750.0,26294.53,26049.39,10926.33773703,0.7363747639315469,-0.004361038989829091,0.016925088541869148,14.308963178501003,26156.18142857143,28355.778333333332,0
26049.4,25971.44,26115.44,26009.61,1862.15021008,0.3513018975386748,-0.0015270990990575717,0.01672236645997419,13.888435524109752,26143.78,28248.934666666668,0
26009.62,25961.81,26171.87,26091.16,2069.84831133,-0.1104806611171135,0.0031353795770101556,0.016768066378599858,15.81636376906799,26129.782857142858,28141.434999999998,0
26091.16,25850.0,26232.88,26101.04,5460.42038393,0.1561912639574571,0.00037867231660082545,0.016796462074497583,13.596714455997017,26126.334285714285,28032.946,0
26101.03,25903.18,28184.89,27717.98,21402.10102797,0.2371004502619466,0.06194925566184328,0.021576749704426475,37.73567377108438,26365.74428571429,27980.832333333332,0
27717.15,27015.75,27775.0,27306.06,9793.95679478,0.3692219468680295,-0.014861111812621175,0.021738833583784496,38.10713767899635,26491.247142857144,27916.678666666667,0
27306.06,25660.61,27576.99,25932.45,14462.02738125,0.7780937582254409,-0.0503042181845349,0.023768052316914198,43.26854172396296,26458.24142857143,27791.184666666668,1
25931.51,25307.37,26142.28,25794.88,14995.72610123,0.274916051012097,-0.00530493647919883,0.023170045424417376,47.31041843582638,26421.882857142857,27678.873333333333,1
25795.61,25707.3,25982.48,25867.83,3810.77429103,-0.0074128572940826,0.0028280806113460955,0.023232846329634047,47.59253759323273,26401.628571428573,27568.661666666667,1
25867.82,25792.29,26123.0,25969.83,3434.5195669,0.1730848308120454,0.003943121630225699,0.02330918570450302,47.69477864367089,26384.295714285716,27465.10666666667,1
25969.83,25627.0,26093.07,25816.13,4635.8154655,0.859651624343612,-0.0059184060889116985,0.02329321227519589,46.811649523888136,26343.594285714287,27357.407000000003,1
25816.14,25551.36,25884.04,25783.91,6051.14811848,0.0801270306110382,-0.0012480569318484847,0.023276878750706158,47.30800508789123,26067.29857142857,27248.870333333336,1
25782.49,25358.0,26025.78,25747.63,9374.33792185,0.3291322915554046,-0.0014070790659755916,0.023289804636430045,42.35463449190946,25844.665714285715,27134.48433333333,1
25747.63,25595.8,26440.55,26276.3,10885.13902329,0.6652475386857987,0.020532763598047676,0.023801899026397885,51.19726097763399,25893.787142857145,27018.02733333333,1
26276.38,25640.1,26460.41,25906.34,11149.95850667,0.1951186305490033,-0.014079607859553978,0.023874070077668168,48.56000467079926,25909.71,26896.146666666667,1
25906.33,25791.45,25942.69,25897.82,2225.82211069,0.3749999595099482,-0.0003288770239254779,0.02376216726472573,48.86755258044843,25913.994285714285,26778.606333333337,1
25897.82,25578.01,26023.89,25831.76,4361.60285333,0.5690598231904647,-0.0025507938506021954,0.018802749864508864,47.36397115611305,25894.27,26659.65,0
25831.77,24900.0,25891.6,25152.14,13404.11510617,0.4716834127902984,-0.026309473299535147,0.019042846163448108,41.5125527278972,25799.414285714283,26517.489333333335,0
25152.13,25120.76,26556.91,25840.61,19789.48058328,0.0771876839074221,0.027372223596083822,0.019918227392300192,29.863242912765074,25807.514285714286,26402.978333333336,0
25839.95,25763.43,26413.59,26226.65,10099.7383701,-0.643344658613205,0.014939275814309427,0.02014634342894903,38.35756212154878,25875.945714285714,26297.017,0
26227.16,26128.25,26869.06,26532.76,12929.08237721,0.0248677498307721,0.011671715602259436,0.020269874273215086,58.41201512259783,25912.58285714286,26209.104333333333,0
26532.5,26213.96,26892.65,26602.42,9345.93913701,0.3773206920459352,0.002625433614897199,0.020254442395988653,61.53542879671792,26012.022857142856,26139.168,0
26601.71,26453.32,26777.0,26569.69,4132.04817572,0.103735018438763,-0.0012303391947048326,0.020045650277135747,60.142368296320235,26108.004285714287,26137.238666666664,0
26569.69,26405.04,26626.49,26530.95,3252.26976131,0.1005454346537589,-0.0014580523897719244,0.01992838310297899,58.25958702064897,26207.88857142857,26153.307333333334,0
26530.96,26382.13,27427.34,26764.49,17493.70820354,0.2584993654773348,0.00880254947523551,0.019962135041432315,63.63910924978862,26438.22428571429,26175.576333333334,0
26764.03,26666.93,27500.0,27216.13,14386.07884728,0.4352730694744322,0.016874597647853484,0.020200056866660206,68.38045810617965,26634.727142857144,26209.809333333335,0
27216.52,26798.98,27393.78,27123.94,11590.24027633,0.0141373194497207,-0.003387329499087599,0.020229175852937098,67.41304925416564,26762.911428571428,26243.101333333332,0
27122.65,26359.7,27163.48,26564.54,11801.98943642,0.0945365802808241,-0.0206238474203968,0.020741740802343436,53.618668836060166,26767.451428571425,26260.515666666666,0
26564.54,26467.94,26742.86,26578.4,8563.0523313,0.1590932735625435,0.0005217481650350297,0.016172587354333974,59.26575451251595,26764.02,26265.54433333333,0
26578.4,26513.0,26638.58,26579.6,2597.25705711,0.3665140307310855,4.514944466182946e-05,0.01592635562577423,59.41877621392218,26765.43571428571,26279.414666666664,0
26579.59,26118.86,26731.1,26250.24,4587.80529114,0.6208010882139204,-0.01239145811073139,0.012287981613320351,55.38922772603649,26725.334285714285,26286.109666666667,0
26248.17,25983.78,26444.95,26296.08,10762.98401397,0.1921554317841162,0.0017462697483909828,0.012225295087592446,67.60568582667963,26658.41857142857,26295.658666666666,0
26296.07,26080.0,26397.59,26208.44,7016.42122845,0.5971524803869186,-0.0033328161459807992,0.01224713698918062,56.94556166090748,26514.462857142855,26299.568000000003,0
26208.43,26088.37,26830.0,26357.62,14123.89690964,0.3769437577327092,0.0056920595044955835,0.012272964230007755,52.71599152250637,26404.98857142857,26308.120666666666,0
26357.56,26321.37,27313.86,27027.14,18975.87763693,0.4726614713668823,0.025401382977674025,0.013171948910251861,58.9093530365832,26471.074285714287,26285.092666666667,0
27027.44,26661.71,27238.9,26907.0,12712.27177691,0.3953350136056542,-0.004445161419225241,0.013222242721782249,55.39083462537791,26518.01714285714,26271.790666666664,0
26905.57,26884.86,27097.25,26961.0,4413.30948101,-0.0299439982573191,0.002006912699297647,0.013203899001310738,56.87413263065441,26572.50285714286,26306.075666666668,0
26961.0,26955.25,28062.62,27995.46,8747.06888783,-0.1152030713558196,0.03836875486814284,0.014708346521777363,69.05936277482644,26821.82,26379.428333333333,0
27995.46,27302.3,28613.37,27504.04,25148.25341854,-0.1029925816588931,-0.017553560470161877,0.014897025332795183,59.01923241094186,26994.385714285716,26433.968666666668,0
27504.03,27160.47,27672.12,27428.96,14334.10857629,0.3825070604681969,-0.0027297807885678926,0.014925599114877085,52.858090559693146,27168.745714285713,26482.606333333333,0
27428.96,27208.65,27842.38,27786.75,10238.17053376,-0.2878818571567535,0.013044242289900865,0.015035111961112149,58.30820102835628,27372.907142857144,26548.293666666665,0
27786.12,27358.05,28140.0,27412.96,14136.04783544,0.2632083963464807,-0.01345209497332367,0.01414226242144119,61.153793567657374,27428.024285714284,26602.595333333335,0
27413.15,27173.41,28288.88,27945.17,12908.75146274,0.4325587707261244,0.01941453969217477,0.013647460067071107,65.81313069374283,27576.334285714285,26675.846666666668,0
27945.17,27861.2,28040.84,27976.43,3489.91595717,0.6918126809887769,0.001118619067266513,0.013427267481998373,66.04928200308387,27721.395714285714,26732.517666666667,0
27976.44,27708.6,28109.94,27933.55,4118.56381073,-0.1727537329991658,-0.0015327187922119512,0.013317179696338527,70.70385047758904,27712.551428571427,26800.091333333334,0
27933.54,27268.63,28003.7,27596.67,10218.62556021,0.7578113566426669,-0.012060049653552896,0.013631894734770816,64.9278622668579,27725.784285714286,26856.719666666664,0
27596.67,27291.81,27739.94,27393.29,10265.79357936,-0.1423630001147588,-0.007369729753625931,0.013744811487972733,63.24745806676672,27720.68857142857,26908.770666666667,0
27393.28,26521.32,27478.61,26869.19,16466.26612207,0.5382003439100165,-0.01913242257501757,0.014362128764044607,55.277279751429255,27589.608571428573,26966.005666666664,0
26867.97,26537.72,26939.55,26750.51,7881.21504857,0.3657750404543346,-0.004416954884014057,0.014288218143072906,46.78042955538433,27494.972857142857,26996.335666666666,0
26752.06,26662.62,27122.24,26863.53,8694.60097059,0.2730299558242162,0.004224966178214995,0.013868729770263266,49.4932326093799,27340.452857142856,27017.565,0
26863.54,26797.0,26988.12,26851.71,2786.76009652,0.3575493250574383,-0.00044000174213887355,0.013854647914134852,48.713257369718626,27179.778571428575,27028.196666666667,0
26851.71,26806.06,27301.37,27186.13,6215.85130529,0.4628028313318888,0.012454327862173376,0.013385296043012957,38.5904762978857,27073.004285714287,27047.653666666665,0
27186.13,27135.92,30000.0,28520.24,36471.7502374,0.4231293250774514,0.04907318548097872,0.016587871750887294,61.575561235880805,27204.942857142858,27112.672,0
28520.24,28083.19,28637.21,28408.83,14171.43180714,0.2725259733505737,-0.0039063486141771575,0.016638756542993134,61.07010111280575,27350.019999999997,27175.268,0
28408.51,28151.6,28999.98,28326.51,11820.68114047,-0.0312723572437579,-0.0028976906123906465,0.01636990075607823,56.502693794153615,27558.20857142857,27227.335333333333,0
28326.24,28122.57,28938.96,28735.34,12662.68000489,0.1385969389887417,0.014432769868226059,0.01652156962244643,65.79783624669079,27841.755714285715,27277.97566666667,0
28734.51,28591.85,30248.0,29684.73,20095.91529217,0.0909837792813777,0.03303910794164944,0.01747637903322136,68.89799022270502,28244.78428571429,27363.335333333336,0
29684.73,29475.06,30369.0,29924.84,6369.9347533,0.3743573973255772,0.008088670505003837,0.01748527959018138,70.2480592765024,28683.802857142862,27475.345333333335,0
29925.91,29670.0,30275.0,30004.15,5720.28965895,0.3872277704874675,0.002650306568055205,0.016965422155336068,71.35616715279981,29086.377142857145,27589.537,0
30004.14,29890.89,35000.0,33087.58,33228.46734771,0.4151242015361785,0.10276678392822336,0.026141403801070398,86.15137872597055,29738.854285714282,27806.469666666664,1
33079.72,32851.45,35157.23,33922.52,38506.35962554,0.2969292603871402,0.025234241972365234,0.026302017557400876,89.68707337443117,30526.524285714288,28062.212333333333,1
33921.66,33690.91,35144.0,34506.35,18668.45817435,0.6512575811353223,0.017210690715194543,0.025654119765934912,96.08683478122333,31409.358571428573,28335.887999999995,1
34504.33,33735.86,34843.04,34154.71,15867.44697165,0.3722039930820465,-0.010190588109145082,0.02536450208965485,93.4591211211258,32183.554285714286,28600.76366666667,1
34153.35,33400.0,34249.99,33906.09,13879.04330119,0.6453557668253779,-0.007279230302350781,0.025475534704613865,90.68877698407007,32786.60571428571,28852.379333333334,1
33905.96,33867.38,34500.0,34085.42,4372.52724873,0.2061724539597829,0.005289020350031537,0.025473437803788242,90.99957037710456,33380.974285714285,29087.655333333336,1
34085.42,33937.31,34763.0,34534.48,5547.09585659,-0.1813598251342773,0.013174547944546422,0.025036117504897475,91.1150326812013,34028.16428571429,29341.904666666665,1
34534.48,34077.9,34871.0,34493.79,10183.77616922,0.4648496611913045,-0.0011782427301642029,0.02505073699247658,89.07902879924,34229.05142857143,29592.997666666666,1
34493.51,34038.79,34732.18,34656.4,9282.02866788,0.4665311787017555,0.004714181886072755,0.02501166253425017,90.59969249204903,34333.89142857143,29815.029,1
34656.38,34079.46,35647.19,35440.1,16197.45981756,0.4526549014449119,0.022613427822855137,0.025044776435832198,92.36554388129812,34467.28428571429,30079.564333333332,1
35440.1,34311.73,35997.8,34950.0,13455.65527035,0.4341762169643684,-0.013828967751219667,0.02511580223904641,86.65704821181676,34580.897142857146,30330.265666666666,1
34947.92,34100.0,34954.6,34731.27,13961.70014519,0.3911049483283873,-0.0062583690987125795,0.02508304116921595,82.57471501787991,34698.78,30561.749666666667,1
34730.32,34599.85,35278.4,35087.01,4696.70148339,-0.3768716914900417,0.010242643013054442,0.024292378908791785,82.83100538939898,34841.86428571429,30817.55133333333,1
35087.43,34500.0,35410.0,35035.42,5892.67329337,0.0591244854425129,-0.0014703447230186573,0.024216022988060883,82.11171545606902,34913.427142857145,31053.893,1
35035.79,34753.66,35294.12,35059.46,7088.27153194,0.3616883158683777,0.0006861627461580699,0.02427341774977901,70.64960143425017,34994.23714285714,31289.994,1
35059.46,34530.67,35963.0,35416.28,13841.59195597,0.6692261546123318,0.010177566910614111,0.024144164196590108,67.3834516466891,35102.79142857143,31539.418333333335,1
35416.63,35103.14,36113.59,35639.13,12253.15808483,0.4128240768251748,0.006292303991271675,0.024170410220276023,64.3917449282432,35131.224285714285,31807.500333333333,1
35639.13,35555.16,37999.0,36706.59,29045.85195583,-0.070861359005389,0.02995190960048677,0.02317659892633496,77.43166485356895,35382.16571428571,32117.943666666666,1
36704.01,36334.46,37548.8,37324.83,15183.168535,0.3458860381444296,0.016842752214248247,0.022989832845917355,84.04468468181375,35752.67428571429,32466.465,0
37324.84,36701.5,37424.03,37139.12,5344.45382766,0.475302616879344,-0.0049755082608548,0.023050945186259705,80.37093174521709,36045.83285714286,32812.752,0
37139.94,36740.9,37247.0,37086.03,3317.50278576,0.3855488697687785,-0.001429489982530674,0.023192941864640566,77.54638476303973,36338.77714285714,33153.502,1
37086.5,36351.0,37442.48,36475.67,10543.29564712,0.0016030395732206,-0.016457949260139215,0.023341858228800524,69.05272791595519,36541.09285714285,33474.30066666667,1
36475.68,34758.64,36756.16,35554.09,16008.49077729,-0.0222719226128015,-0.02526560855496285,0.02436106237292536,57.53094374002722,36560.780000000006,33753.23266666666,1
35554.1,35358.45,37987.0,37885.35,19941.6757032,0.0545874361991882,0.06556939018830188,0.027055299901559186,66.28522944175008,36881.66857142857,34065.403,1
37885.35,35511.11,37958.75,36161.15,18455.96829165,0.5810651496700617,-0.04551099567510919,0.021290428590963424,56.92745207723466,36803.74857142857,34323.81366666666,0
36161.15,35869.0,36831.99,36630.38,12218.85138403,0.7778252438495032,0.012976080683274605,0.020900409727456187,60.559798135488975,36704.54142857143,34600.609333333334,0
36631.56,36205.89,36857.15,36594.89,3468.39821362,0.6491776366444195,-0.000968867917832128,0.020707121814854186,58.69403776787607,36626.794285714284,34862.594333333334,0
36596.14,36404.52,37546.62,37391.19,4366.44892344,0.3064445056413348,0.021759868659258164,0.020871778214039925,62.50856198024136,36670.38857142857,35119.47633333333,0
37389.06,36720.0,37784.07,37475.64,14114.01039926,0.8515070885419845,0.002258553418599263,0.020738330767866395,62.747545647164095,36813.241428571426,35371.16966666667,0
37472.76,35744.9,37675.77,35751.89,20837.73934338,0.590254465511867,-0.045996546022963214,0.023143728275177893,51.5474498730631,36841.49857142857,35562.761000000006,1
35755.33,35633.0,37875.0,37424.31,17606.97239528,0.0574150607983271,0.04677850597548816,0.02479144214880773,57.260642581388275,36775.635714285716,35707.318666666666,1
37424.31,36888.0,37653.67,37304.05,7211.31754936,0.2741959527134894,-0.0032134192988459986,0.024812135663571527,52.63283137998688,36938.90714285714,35820.03633333334,1
37304.04,37257.56,38454.0,37745.84,17507.8900414,0.5767192122936248,0.011842950028214005,0.024869133407109043,51.88457540763604,37098.258571428574,35928.01933333334,1
37746.29,37615.91,37920.27,37805.99,3567.42244915,0.3412279082669152,0.0015935530908837148,0.024547993181489865,53.01906045907717,37271.27285714285,36049.72866666666,1
37806.84,37156.72,37842.17,37462.79,6113.0562518,0.382563426915337,-0.009077926540212222,0.024425372421981426,51.66201417979186,37281.50142857143,36168.28533333333,1
37462.01,36715.1,37578.42,37241.63,13510.45476059,0.1900633704662322,-0.005903457804397494,0.024419515675515816,53.499055297097186,37248.07142857143,36273.492333333335,1
37241.64,36873.55,38425.96,37838.26,18156.47258233,0.4597484236104148,0.01602051252858705,0.024520280877589753,60.75380239146016,37546.124285714286,36383.61833333333,1
37838.26,37581.93,38480.0,37863.84,15162.68883049,0.5156758690873782,0.0006760353145200959,0.02450551524305062,49.87064937501577,37608.91428571428,36495.95333333334,1
37864.79,37500.0,38152.18,37732.27,8081.19248391,0.4916277174886904,-0.003474819247070604,0.024541174442845617,61.68643762700871,37670.08857142857,36598.48233333333,1
37732.27,37618.25,39000.0,38703.54,16395.90197806,0.5749686846366295,0.025741096414289455,0.024931872966512534,64.34907433811097,37806.90285714286,36707.263666666666,1
38706.55,38660.03,39740.0,39478.95,7540.7688183,0.4295383384694223,0.020034601486065506,0.025143684957533118,68.10699226764643,38045.897142857146,36858.22866666667,1
39467.42,39293.02,40221.22,39984.81,7153.15663784,-0.749770963191986,0.012813410691013827,0.024629706912228586,66.89985013357659,38406.18571428571,37033.346666666665,1
39984.81,39983.6,42410.46,41987.24,21993.05995554,0.1765865440721865,0.050079767791818997,0.026271180062736356,73.51878959242997,39084.13,37263.35433333333,1
41985.53,41384.03,45000.0,44084.39,24018.76035474,0.2801416025842939,0.04994731732783575,0.027695722397346256,91.80933438235085,39976.434285714284,37564.98666666667,1
44086.33,43369.0,44290.37,43764.05,15977.55938336,0.2970630654266902,-0.007266517694812125,0.027803268536613177,86.80417518112584,40819.32142857143,37855.13966666666,1
43766.41,42846.53,44057.23,43280.95,13055.36691088,0.3983878800502189,-0.011038740701557637,0.027623443138415832,83.29511878818667,41611.99,38117.295333333335,1
43281.11,43087.17,44754.99,44192.87,13579.40860176,0.5042760514550738,0.021069777812178447,0.02684083992454443,84.12654553307988,42396.18,38402.42,1
44192.86,43586.14,44384.68,43723.25,5469.40708431,0.6454969672056344,-0.010626601078409292,0.024299856494433694,80.02088229205982,43002.508571428574,38636.30866666666,1
43722.84,43562.06,44049.51,43793.68,3919.09423649,0.8048499366816353,0.0016108134688066489,0.021698419764846856,83.03370634084943,43546.63285714285,38851.937000000005,0
