hour,close,high,low,open,volume,returns,volatility,rsi,ma_7,ma_30,regime,mean_finbert,mean_bullish,mean_bearish,mean_strength,post_count
2024-07-12 04:00:00,57034.01953125,57036.14453125,56740.52734375,56919.078125,0,0.0019244936958677794,0.004946552089292895,40.900464357912725,57157.23493303572,57768.40677083333,1,0.0002444461,0.004838349,0.0045939027,0.0002444461,1
2024-07-12 09:00:00,56948.01171875,57314.71484375,56887.84765625,57314.71484375,0,-0.0062439793291094725,0.005056300642368061,41.66336138323287,57076.234375,57650.8453125,1,0.8874661,0.8951008,0.0076347254,0.8874661,1
2024-07-12 12:00:00,57382.37890625,57469.76953125,57170.5703125,57204.58984375,0,0.0036505416816008385,0.004991266577536024,49.696993116857676,57183.58314732143,57583.139322916664,1,-0.023164954,0.0325671,0.055732053,-0.023164954,1
2024-07-13 04:00:00,57810.453125,57868.2109375,57800.24609375,57837.71484375,0,-0.0003981663141031655,0.004197183717297063,51.68591992977102,57862.36049107143,57554.975,1,0.0002622353,0.0048295725,0.004567337,0.0002622353,1
2024-07-14 04:00:00,59908.7734375,60031.57421875,59471.03125,59481.64453125,926453760,0.0072135942363749095,0.004770706770221296,68.7594315211788,59561.828125,58634.92721354167,1,0.00024123769,0.004836227,0.004594989,0.00024123769,1
2024-07-14 14:00:00,60061.1171875,60172.7421875,59546.60546875,59716.96875,304975872,0.005752531953296058,0.0049912818249288025,60.17116587230375,59991.056919642855,59324.618489583336,1,0.9663927,0.97755814,0.011165432,0.9663927,1
2024-07-15 04:00:00,62647.37890625,62805.91015625,62498.85546875,62681.94921875,0,-0.00033335251086807904,0.006506927683712085,77.75126211721741,61756.877232142855,60385.626302083336,1,0.00023727538,0.0048421123,0.004604837,0.00023727538,1
2024-07-15 07:00:00,62900.38671875,63088.67578125,62811.9609375,62910.6484375,652503040,-0.00038370617580085753,0.006209908147196141,78.8180769620915,62569.49665178572,60714.890885416666,1,0.34773532,0.36554962,0.017814308,0.34773532,1
2024-07-15 08:00:00,62896.21875,63207.09765625,62861.15625,62886.80859375,209860608,-6.626300675438568e-05,0.006222395083796176,78.71466233888015,62778.303013392855,60832.52044270833,1,0.00041375868,0.00519752,0.004783761,0.00041375868,1
2024-07-15 23:00:00,64870.15234375,64870.15234375,64288.41015625,64378.390625,487780352,0.007594534725990254,0.005836085091236463,75.74863641346832,63824.94084821428,62500.212890625,1,0.7739779,0.78260446,0.008626573,0.7739779,1
2024-07-16 04:00:00,64535.04296875,64989.93359375,64523.08203125,64787.59375,0,-0.0038729098538673457,0.004756587878248636,67.04400695882265,64699.42131696428,63213.19830729167,1,0.0002055536,0.0048280153,0.0046224617,0.0002055536,1
2024-07-16 10:00:00,63476.828125,63640.2890625,63123.859375,63200.12890625,429928448,0.004602171477145367,0.006349264615063445,52.38358655967417,63338.54185267857,63460.948828125,1,-0.67130244,0.027357232,0.69865966,-0.67130244,1
2024-07-17 04:00:00,65858.3671875,65879.203125,65608.0546875,65735.546875,0,0.001463013729875895,0.006369334606217342,68.9680950781324,65465.107700892855,64457.05130208333,1,0.00025387527,0.004834059,0.004580184,0.00025387527,1
2024-07-17 18:00:00,64506.4609375,64561.90234375,64253.33203125,64300.9296875,0,0.003212180905897588,0.0042836906474488425,45.78689173550434,64695.00055803572,64959.1875,1,-0.9180693,0.030016473,0.9480858,-0.9180693,1
2024-07-18 04:00:00,64561.2109375,64863.0,64561.2109375,64861.33984375,0,-0.004546664884676477,0.0037682241350599287,48.32934570923367,64522.779017857145,64957.434375,0,0.00024210569,0.004821498,0.0045793923,0.00024210569,1
2024-07-18 21:00:00,63824.30078125,63894.28125,63756.1015625,63817.80859375,0,0.0003386906496216646,0.0040841186191679845,42.03629352941314,63682.97209821428,64371.252734375,0,-0.13400581,0.021462617,0.15546843,-0.13400581,1
2024-07-19 03:00:00,64294.0625,64334.4296875,63805.859375,63816.765625,414484480,0.008148536298456799,0.0044400131374539445,52.65055630885991,63892.11049107143,64265.55716145833,1,0.023579981,0.030516503,0.006936523,0.023579981,1
2024-07-19 04:00:00,64183.76171875,64353.625,64161.51953125,64305.703125,6205440,-0.0017155671450999055,0.004360654066984489,50.722998894604025,63943.46205357143,64262.686848958336,1,0.00025967183,0.0048333155,0.0045736437,0.00025967183,1
2024-07-19 05:00:00,64155.8671875,64230.16015625,64095.421875,64150.57421875,0,-0.00043460418185259364,0.004302608526968909,50.222243507006745,63963.498325892855,64263.92265625,1,0.9167108,0.9292805,0.012569735,0.9167108,1
2024-07-20 04:00:00,66699.0390625,66731.515625,66533.4921875,66654.8828125,0,0.0005668819966622163,0.004756452499584897,66.36016346239316,66617.37165178571,65335.807421875,1,0.00024702447,0.0048298053,0.004582781,0.00024702447,1
2024-07-21 04:00:00,67073.1171875,67249.2890625,67050.984375,67207.046875,0,-0.0019416277099174595,0.0025482352940156363,56.28435600271553,67192.53125,66872.484375,0,0.00023674406,0.0048364974,0.0045997533,0.00023674406,1
2024-07-21 16:00:00,67538.4296875,67588.90625,67001.8359375,67197.3125,414312448,0.005313968482966391,0.0034205835436698696,63.02972331829141,67075.54464285714,67029.86119791666,0,-0.00094341114,0.015435433,0.016378844,-0.00094341114,1
2024-07-22 04:00:00,67917.78125,68002.5,67819.5234375,67890.7109375,121151488,0.00041346931828667444,0.0044365179223458525,58.016671842660294,68017.44308035714,67340.41744791667,1,0.00022233464,0.0048357216,0.004613387,0.00022233464,1
2024-07-22 08:00:00,67108.4765625,67394.0625,67089.734375,67265.9609375,356857856,-0.002483721047979781,0.004517482841944104,43.833519304068616,67622.50223214286,67358.653125,1,0.00039217202,0.0051888237,0.0047966517,0.00039217202,1
2024-07-22 18:00:00,67470.5078125,67638.1484375,67377.5859375,67485.640625,0,4.2381423781989724e-05,0.004268320891606691,51.854470085528746,67229.91741071429,67480.57760416667,1,0.91332704,0.9289346,0.015607517,0.91332704,1
2024-07-22 21:00:00,67831.2578125,68147.890625,67698.3046875,68143.4609375,0,-0.004290116413086964,0.0044195471759719855,54.98643316284371,67614.73325892857,67577.3625,1,0.00041915476,0.043627504,0.04320835,0.00041915476,1
2024-07-22 23:00:00,67584.8046875,67682.75,67323.546875,67682.75,339861504,-0.0014594565082768352,0.004405724906271362,51.07832756605339,67771.20982142857,67610.02473958333,1,0.48491943,0.55230224,0.0673828,0.48491943,1
2024-07-23 04:00:00,67002.46875,67547.5,67002.46875,67496.2578125,239218688,-0.007004206414173764,0.004534134874237439,42.10884188890488,67479.43080357143,67569.99270833333,1,0.00021405565,0.0048285094,0.0046144538,0.00021405565,1
2024-07-23 08:00:00,66868.2890625,66970.125,66563.5234375,66579.375,739856384,0.004747320600561045,0.004842576179429519,43.640770986473406,66934.00111607143,67374.19947916667,1,-0.011036635,0.009810952,0.020847587,-0.011036635,1
2024-07-24 04:00:00,65885.0625,66049.25,65802.3828125,66049.25,0,-0.0025570946484574364,0.005552365972626685,42.632558422005026,65891.82700892857,66483.57161458333,1,0.00024612015,0.004830193,0.0045840726,0.00024612015,1
2024-07-24 07:00:00,66038.3515625,66038.3515625,65883.1171875,65898.625,0,0.0021261473804012887,0.005317783864276247,46.13394683491425,65894.27678571429,66323.5578125,1,-0.20454292,0.1286294,0.33317232,-0.20454292,1
2024-07-25 04:00:00,64215.546875,64249.296875,63871.796875,64101.27734375,767414272,0.0013303617596005513,0.005612248515553412,30.534861121937524,64733.287388392855,65793.88372395834,1,0.0002523698,0.0048338417,0.004581472,0.0002523698,1
2024-07-25 07:00:00,64133.953125,64362.44140625,64118.15234375,64311.078125,339636224,-0.002734928645610757,0.005585906699279855,30.70324887468955,64239.1796875,65636.73020833333,1,0.8587194,0.89028555,0.03156615,0.8587194,1
2024-07-26 04:00:00,67044.890625,67071.2109375,66906.6484375,67045.3828125,0,-6.862934154860945e-05,0.005095823221361511,71.81012424372094,66478.04017857143,65006.57135416667,1,0.00023469236,0.0048426986,0.004608006,0.00023469236,1
2024-07-26 23:00:00,67911.8125,67973.4140625,67872.296875,67942.8515625,0,-0.0004389107424352945,0.004755360095909982,63.05467605953359,67730.32477678571,66904.30104166667,1,0.83748466,0.8568132,0.019328507,0.83748466,1
2024-07-27 04:00:00,67878.1640625,67899.5859375,67808.53125,67813.6640625,0,0.0009348765997450048,0.004332653455763412,59.74660048683628,67873.87165178571,67349.48072916667,1,0.00024951342,0.0048310766,0.004581563,0.00024951342,1
2024-07-27 15:00:00,68845.3984375,69076.9765625,68630.2265625,68988.640625,0,-0.0018958088895971725,0.00423614324214472,65.59259869806286,68582.26450892857,67917.96484375,1,0.891159,0.928489,0.037330016,0.891159,1
2024-07-27 17:00:00,68523.6328125,68765.75,68475.4140625,68708.203125,139700224,-0.0029525978120492624,0.0042840635724940195,58.661679728209144,68708.47991071429,68005.57057291667,1,0.9569108,0.968346,0.011435231,0.9569108,1
2024-07-27 18:00:00,68666.8984375,68995.7265625,68542.5859375,68542.5859375,299290624,0.0020907476606211173,0.004278733280164753,60.70650010983374,68771.07700892857,68053.37005208334,1,-0.3966603,0.043831743,0.44049203,-0.3966603,1
2024-07-27 20:00:00,67904.6953125,68360.125,66828.0859375,68280.234375,6300471296,-0.0038649823363063884,0.004132177348557256,47.02481016418459,68544.50111607143,68081.27604166667,1,0.8145113925,0.8682593925,0.05374800925,0.8145113925,4
2024-07-27 21:00:00,68854.359375,69086.5390625,67654.2890625,67797.484375,2785067008,0.01398524885694008,0.004786175457987019,59.78293000386656,68527.10044642857,68124.69635416666,1,0.67509151,0.7137683025,0.038676798,0.67509151,4
2024-07-27 22:00:00,68630.953125,68862.296875,68589.890625,68862.296875,318785536,-0.0032446202684606185,0.004847847090657949,56.34513051034653,68496.46540178571,68165.62526041667,1,0.0271189499999999,0.449614277,0.42249532,0.0271189499999999,2
2024-07-27 23:00:00,67808.65625,68627.8515625,67808.65625,68627.8515625,677152768,-0.011981428751285494,0.0054705479784989365,45.88588291317211,68365.33705357143,68180.45729166667,1,0.9259961,0.9472735,0.02127736,0.9259961,1
2024-07-28 04:00:00,67603.5,68016.046875,67603.5,67953.4296875,257138688,-0.005469359496030002,0.005482640786229683,43.27881532898305,68029.50669642857,68211.46302083334,1,0.0002442291,0.004841122,0.0045968927,0.0002442291,1
2024-07-28 09:00:00,67434.6171875,67514.96875,67343.984375,67371.6640625,0,0.0013526727642123593,0.00545914600950246,42.35095600126807,67542.88839285714,68142.26744791666,1,0.8200063,0.8307977,0.010791377,0.8200063,1
2024-07-28 12:00:00,68029.296875,68099.71875,67748.2109375,67851.1328125,0,0.0024142438082335183,0.0055548537416363905,52.68647249249329,67610.40848214286,68129.07135416666,1,0.37174892,0.5205321,0.14878313,0.37174892,1
2024-07-28 21:00:00,68021.515625,68071.2265625,67838.0859375,68010.2734375,0,0.00022975950842485382,0.0035757973738583327,52.29070092755813,67960.34263392857,67973.77239583334,0,0.25037122,0.31332722,0.06295601,0.25037122,1
2024-07-29 04:00:00,69350.59375,69462.46875,69281.28125,69346.328125,212045824,8.235557215430234e-05,0.0037812306624278743,68.17364459805957,68831.97767857143,68052.05859375,0,0.00023701787,0.004834076,0.004597058,0.00023701787,1
2024-07-29 08:00:00,69460.296875,69689.921875,69402.65625,69521.6484375,277487616,-0.0006904527236578639,0.003790022441271559,65.81118426528678,69509.265625,68262.5171875,0,0.00039640488,0.005183606,0.004787201,0.00039640488,1
2024-07-29 11:00:00,69618.0,69808.96875,69605.0,69621.453125,246263808,-0.000639578719153655,0.0037594265864784623,67.1862695101649,69584.46875,68455.20052083333,0,0.027472777,0.037166975,0.009694198,0.027472777,1
2024-07-29 19:00:00,67271.28125,67528.9765625,67265.296875,67405.6796875,479547392,-0.0017365541104301663,0.006344640710595723,35.22207080510296,67735.2578125,68544.43828125,1,0.008208735,0.012225366,0.004016631,0.008208735,1
2024-07-30 04:00:00,66683.8828125,66742.515625,66523.9921875,66600.9609375,0,0.001354294870960171,0.005638260394735307,36.469187379282445,66631.53459821429,68204.40677083333,1,0.00021700654,0.0048382315,0.004621225,0.00021700654,1
2024-07-30 12:00:00,66649.0390625,66777.4921875,66269.40625,66590.6640625,0,0.0007454788554981384,0.005526758003885464,39.66479973860658,66688.38950892857,67542.94114583333,1,0.8503908,0.89232355,0.04193279,0.8503908,1
2024-07-31 04:00:00,65687.2421875,66081.359375,65513.515625,66054.328125,217290752,-0.005740781603388867,0.0032760951331099342,34.872503344845356,66120.81696428571,66332.2453125,0,0.00025173742,0.0048169717,0.0045652343,0.00025173742,1
2024-08-01 04:00:00,63705.19140625,64009.3046875,63655.52734375,63907.96484375,403689472,-0.0031800264000807488,0.005751073145860507,24.980726045830508,64293.583705357145,65653.68059895834,1,0.000442543065,0.004981156,0.0045386129,0.000442543065,2
2024-08-02 04:00:00,64447.42578125,64578.37890625,64404.08984375,64541.76171875,0,-0.001448088835644179,0.007025021603445192,49.244980724814766,64762.87946428572,64255.23619791667,1,0.0002534422,0.004838374,0.004584932,0.0002534422,1
2024-08-02 15:00:00,63560.1953125,63560.1953125,62436.82421875,63092.44140625,190488576,0.00559481279171381,0.008780842554547365,41.995681927725144,64351.41350446428,64280.315625,1,-0.059852332,0.018808858,0.07866119,-0.059852332,1
2024-08-03 04:00:00,61498.89453125,61906.55078125,61349.51171875,61830.8359375,19619840,-0.005103046105177644,0.008062484013053503,35.567218659410386,61368.07700892857,63394.202864583334,1,0.00028290553,0.0048206532,0.0045377477,0.00028290553,1
2024-08-04 04:00:00,60522.94140625,60746.0078125,60522.94140625,60705.94921875,0,-0.00298335256834914,0.0044155313232114145,35.41250769410877,60677.60602678572,61150.91002604167,1,0.00026349863,0.0048379786,0.00457448,0.00026349863,1
2024-08-04 05:00:00,60748.609375,60864.73828125,60528.96875,60540.72265625,6957056,0.0037286351837271248,0.0044689604673585764,41.11411892716734,60698.66685267857,61128.703385416666,1,-0.94743675,0.015841013,0.96327776,-0.94743675,1
2024-08-04 17:00:00,57864.578125,58665.8828125,57298.94921875,58617.30859375,2413680640,-0.013116272190728862,0.006052153506588765,19.580544752715028,59696.513950892855,60530.738671875,1,-0.8819646,0.023895534,0.9058602,-0.8819646,1
2024-08-04 21:00:00,58462.41796875,59129.9609375,58402.421875,59129.9609375,0,-0.011616546517433268,0.0074755998469750815,34.425126092921516,58729.24274553572,60161.47604166667,1,0.86378837,0.91962945,0.05584111,0.86378837,1
2024-08-05 02:00:00,54657.3359375,54657.3359375,53697.34765625,54394.26171875,4054745088,-0.0006194579211084017,0.01107365641994835,19.346719443697353,57109.872767857145,59495.12122395833,1,-0.24064544,0.3666952,0.60734063,-0.24064544,1
2024-08-05 04:00:00,53615.59375,54551.96484375,53516.44921875,53870.1015625,2548068352,-0.008155178106329375,0.011155912369131807,16.720579022681505,55689.88392857143,59043.59947916667,1,0.00023452612,0.0048425286,0.0046080025,0.00023452612,1
2024-08-05 07:00:00,52740.9140625,53022.96484375,51489.96484375,51591.79296875,4907941888,0.024884137929568784,0.013411070532685412,24.853124502263682,53425.01060267857,58205.858072916664,1,-0.8239602,0.06559399,0.8895542,-0.8239602,1
2024-08-05 08:00:00,52760.20703125,53067.796875,52405.8671875,52679.60546875,2693619712,0.0003658064918468096,0.013331624382478433,25.024006940433097,53149.15234375,57936.92044270833,1,0.00037876843,0.0051838276,0.004805059,0.00037876843,1
2024-08-05 10:00:00,51367.140625,52633.30859375,50718.61328125,52633.30859375,3345522688,-0.020637240276855318,0.013453680670427246,21.074732182145,52449.5703125,57356.577473958336,1,-0.9026236,0.021762742,0.9243863,-0.9026236,1
2024-08-06 04:00:00,55515.16796875,55727.23828125,55328.34765625,55693.52734375,0,-0.0032041932540103346,0.019509621358447544,53.73679101659374,55346.03069196428,53928.01848958333,1,0.00021948013,0.0048301783,0.004610698,0.00021948013,1
2024-08-06 14:00:00,56100.6484375,56548.046875,55214.9375,55214.9375,0,0.01492283118191673,0.011761753248372963,56.77408844283314,55276.13671875,54393.04205729167,1,0.54507554,0.66474664,0.119671114,0.54507554,1
2024-08-07 04:00:00,57110.77734375,57264.75390625,56807.046875,56914.29296875,65073152,0.003450288014732683,0.006941160049918924,61.06898914168664,56614.53459821428,56010.706640625,1,0.00025934074,0.004829504,0.0045701633,0.00025934074,1
2024-08-07 14:00:00,56204.9921875,56986.0625,55718.8125,56852.6484375,0,-0.010343179683463433,0.005550834371247961,45.376930488436834,57066.228794642855,56486.595442708334,1,0.89260924,0.9057981,0.013188839,0.89260924,1
2024-08-07 21:00:00,55425.80078125,55563.44140625,54907.63671875,55159.046875,338821120,0.007526588069821427,0.006324371752178785,41.92497333356771,55405.045200892855,56475.676041666666,1,0.63349676,0.6704483,0.03695153,0.63349676,1
2024-08-08 04:00:00,56776.59765625,57216.9765625,56717.7109375,57096.890625,0,-0.006402855581713829,0.008623139034512976,55.785730535901614,56262.61328125,56395.57330729167,1,0.00022887345,0.004830867,0.0046019936,0.00022887345,1
2024-08-08 20:00:00,59588.1875,59697.0,59379.625,59427.9921875,0,0.003849083497492911,0.009805265636522642,69.59212294012896,59425.18861607143,57121.64270833333,1,-0.87400734,0.020889424,0.89489675,-0.87400734,1
2024-08-09 00:00:00,61228.86328125,61709.953125,61145.58984375,61709.953125,410607616,-0.008089393391050637,0.01185262433321555,68.42469186266058,60683.79966517857,57916.688671875,1,0.0021412992,0.0069288383,0.004787539,0.0021412992,1
2024-08-09 04:00:00,60748.37890625,61384.14453125,60728.875,61366.41015625,0,-0.009555194219805552,0.010724210590434196,61.621686555558476,61455.181919642855,58726.02578125,1,0.00026164996,0.004837228,0.004575578,0.00026164996,1
2024-08-10 04:00:00,60433.703125,60452.53125,60310.79296875,60452.53125,0,-0.000274889982618709,0.0038149111862809068,50.866947980534015,60606.4375,60754.20325520833,0,0.0002487814,0.004828568,0.0045797867,0.0002487814,1
2024-08-11 04:00:00,60935.92578125,61133.71484375,60921.58203125,61125.50390625,69432320,-0.0029292267273515193,0.0024931808235418725,52.98116246738363,61033.94642857143,60799.607421875,0,0.0002595908,0.0048287297,0.004569139,0.0002595908,1
2024-08-11 08:00:00,61297.0234375,61395.265625,61191.86328125,61266.6640625,50827264,0.0005421609350186873,0.002300580521224273,61.65747211097041,61133.66462053572,60875.64947916667,0,0.023802947,0.031054083,0.007251136,0.023802947,1
2024-08-11 15:00:00,60147.92578125,60425.08984375,60096.40234375,60368.16015625,636901376,-0.0031978472308402672,0.002382947080233691,32.03837586412587,60620.93359375,60874.62486979167,0,0.36385852,0.3988667,0.03500818,0.36385852,1
2024-08-12 04:00:00,58536.29296875,58676.16796875,58394.03125,58524.1796875,107112448,0.00023541954071637505,0.005092498482748662,28.42374359613933,58655.3671875,60136.00377604167,1,0.00023412285,0.0048293183,0.0045951954,0.00023412285,1
2024-08-12 08:00:00,58400.8203125,58969.140625,58400.8203125,58688.0078125,489283584,-0.004750309363572791,0.005078159038047728,30.885860618935183,58550.98828125,59797.98333333333,1,0.0004085065,0.0051692366,0.00476073,0.0004085065,1
2024-08-12 22:00:00,59079.49609375,59218.0546875,58912.77734375,58977.1953125,0,0.0017828193994542385,0.010970055761709787,48.317177911054316,59066.001674107145,59051.205338541666,1,0.9237014,0.9569431,0.033241704,0.9237014,1
2024-08-13 04:00:00,59239.8046875,59261.59765625,58876.0859375,59049.44921875,195219456,0.003607135334182665,0.01116767070425579,49.19754895689554,59392.103236607145,59046.114453125,1,0.00023408746,0.0048262835,0.004592196,0.00023408746,1
2024-08-13 08:00:00,59099.7421875,59314.0,58977.28515625,59246.0078125,0,-0.002447540344261756,0.01113457767691955,47.508314369048634,59250.107142857145,59128.969401041664,1,0.08769993,0.10359554,0.015895613,0.08769993,1
2024-08-13 15:00:00,59514.125,59715.24609375,59397.45703125,59640.31640625,0,-0.002436157349561374,0.005429692159189123,53.54986400249409,59174.68415178572,59286.6515625,1,0.060347425,0.501503421,0.44115599725,0.060347425,2
2024-08-14 04:00:00,60937.58984375,61163.50390625,60932.859375,60989.546875,0,-0.0011629391531129407,0.006867340140258431,59.8613684088354,60771.189174107145,59967.46861979167,1,0.0002510408,0.0048239976,0.004572957,0.0002510408,1
2024-08-14 07:00:00,60933.01171875,60945.984375,60753.77734375,60878.359375,0,0.0007491415698572812,0.0068065580032781806,59.550726019254036,60866.96149553572,60093.39244791667,1,0.29317743,0.30269986,0.009522438,0.29317743,1
2024-08-14 21:00:00,58906.05078125,59152.58984375,58906.05078125,59152.58984375,0,-0.003955327905884265,0.006012085842370227,33.01706186983684,59138.49107142857,60406.462109375,1,-0.69787955,0.13855976,0.8364393,-0.69787955,1
2024-08-15 04:00:00,58431.171875,58457.6640625,58202.80859375,58447.6875,67280896,-0.00020439211792344647,0.006308743348014377,33.735207572699125,58610.86216517857,59871.201432291666,1,0.00025520148,0.0048215594,0.004566358,0.00025520148,1
2024-08-15 17:00:00,58935.875,59550.1953125,58935.875,59550.1953125,9037824,-0.010123420438050812,0.004869057660065449,47.44813681909843,59228.95814732143,58955.697526041666,1,0.63785195,0.6467701,0.008918177,0.63785195,1
2024-08-15 21:00:00,57567.28515625,57573.1796875,56632.9296875,56632.9296875,1427032064,0.020947072769754493,0.008299674088101386,40.28601539763009,58171.756138392855,58600.0046875,1,-0.9191897,0.03243407,0.95162374,-0.9191897,1
2024-08-16 04:00:00,58306.22265625,58306.22265625,57847.91015625,57901.79296875,136151040,0.0073282788731716675,0.008409378308023917,50.06153556014319,57801.267857142855,58306.31067708333,1,0.2942283639999999,0.368860398,0.074632049,0.2942283639999999,2
2024-08-16 16:00:00,58589.01171875,58651.41796875,58053.33203125,58097.125,154619904,0.008219468141385411,0.008542073301613749,53.84468012127804,58229.56752232143,58270.133463541664,1,0.007090609,0.013079268,0.005988659,0.007090609,1
2024-08-16 17:00:00,59284.9765625,59284.9765625,58455.046875,58587.8203125,354164736,0.01187876059577353,0.008659308840684454,61.12401108990107,58350.20758928572,58288.483984375,1,0.73787683,0.76842135,0.030544547,0.73787683,1
2024-08-17 04:00:00,59236.61328125,59264.8984375,59107.1484375,59166.421875,0,0.001132800621941099,0.004692764534224695,57.39044517015615,59128.689174107145,58582.08541666667,1,0.00026649842,0.0048223007,0.0045558023,0.00026649842,1
2024-08-17 10:00:00,59117.69921875,59339.046875,59117.69921875,59329.109375,0,-0.0032503084602069077,0.004481073102406445,53.51033413567769,59225.064174107145,58861.155859375,1,0.009409816,0.017460769,0.008050953,0.009409816,1
2024-08-18 02:00:00,59980.6015625,59980.6015625,59439.078125,59456.17578125,278065152,0.008860475726430561,0.002713787740827384,64.89661561813418,59518.82924107143,59316.609765625,0,-0.77143455,0.018343272,0.7897778,-0.77143455,1
2024-08-18 04:00:00,59452.12109375,59480.48828125,59343.9921875,59353.171875,172435456,0.0016483382327399099,0.0035336476342374044,52.17526189846671,59531.4609375,59342.978515625,0,0.00025176117,0.004833314,0.004581553,0.00025176117,1
2024-08-18 09:00:00,59901.95703125,60061.078125,59673.8984375,59706.40625,194961408,0.0035700098492508214,0.0036127005649932618,60.745307150977276,59581.3515625,59429.420182291666,0,-0.80965024,0.031708643,0.8413589,-0.80965024,1
2024-08-18 23:00:00,58482.74609375,59393.02734375,58453.65234375,59371.4140625,1137934336,-0.015086788190922129,0.00489450303833022,29.132937681834576,59419.85100446428,59597.783984375,1,0.86277825,0.8841946,0.02141638,0.86277825,1
2024-08-19 04:00:00,58587.9453125,58747.015625,58514.859375,58740.70703125,0,-0.002792059949038972,0.003944197019041461,35.28358308198115,58694.42912946428,59466.407942708334,0,0.00024727546,0.0048219953,0.00457472,0.00024727546,1
